id,Player_ID,First_Name,Last_Name,AST,BLK,DREB,FG3_PCT,FG3A,FG3M,FG_PCT,FGA,FGM,FT_PCT,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,Turnover,Player_Position,Players_Team_ID,Players_Team_Name,Home_Team_ID,Home_Team_Score,Visitor_Team_ID,Visitor_Team_Score
1069126,196,Gary,Harris,2.0,0.0,0.0,0.667,3.0,2.0,0.545,11.0,6.0,0.0,0.0,0.0,18:37,1.0,0.0,14.0,1.0,0.0,1.0,G,8,Denver Nuggets,8,135,5,105
1069127,330,Monte,Morris,5.0,0.0,1.0,0.0,3.0,0.0,0.429,7.0,3.0,0.0,0.0,0.0,16:06,0.0,1.0,6.0,1.0,0.0,0.0,G,8,Denver Nuggets,8,135,5,105
1069128,290,Trey,Lyles,2.0,0.0,3.0,0.667,3.0,2.0,0.5,10.0,5.0,0.0,2.0,0.0,21:02,1.0,0.0,12.0,4.0,1.0,0.0,F,8,Denver Nuggets,8,135,5,105
1069129,206,Juancho,Hernangomez,1.0,0.0,3.0,0.5,2.0,1.0,0.8,5.0,4.0,0.0,0.0,0.0,18:28,2.0,1.0,9.0,5.0,2.0,0.0,F,8,Denver Nuggets,8,135,5,105
1069130,289,Tyler,Lydon,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4:24,0.0,0.0,0.0,0.0,0.0,0.0,F,8,Denver Nuggets,8,135,5,105
1069131,3091,Brandon,Goodwin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,4.0,3.0,4:24,0.0,0.0,3.0,0.0,0.0,0.0,F,8,Denver Nuggets,8,135,5,105
1069132,259,Kevin,Knox,1.0,0.0,3.0,0.0,6.0,0.0,0.182,11.0,2.0,0.5,2.0,1.0,30:41,1.0,2.0,5.0,4.0,0.0,0.0,F,20,New York Knicks,30,101,20,100
1069133,459,Noah,Vonleh,1.0,0.0,9.0,0.0,1.0,0.0,0.545,11.0,6.0,0.5,2.0,1.0,24:39,1.0,0.0,13.0,10.0,0.0,0.0,F,20,New York Knicks,30,101,20,100
1069134,261,Luke,Kornet,2.0,1.0,2.0,0.667,6.0,4.0,0.455,11.0,5.0,1.0,2.0,2.0,33:55,1.0,1.0,16.0,3.0,5.0,2.0,F-C,20,New York Knicks,30,101,20,100
1069135,191,Tim,Hardaway Jr.,1.0,0.0,2.0,0.5,4.0,2.0,0.28600000000000003,7.0,2.0,1.0,2.0,2.0,24:30,0.0,2.0,8.0,2.0,0.0,3.0,G,20,New York Knicks,30,101,20,100
1069136,333,Emmanuel,Mudiay,2.0,0.0,6.0,0.33299999999999996,3.0,1.0,0.611,18.0,11.0,1.0,2.0,2.0,31:14,1.0,2.0,25.0,7.0,0.0,5.0,G,20,New York Knicks,30,101,20,100
1069137,347,Frank,Ntilikina,2.0,1.0,3.0,0.5,2.0,1.0,0.14300000000000002,7.0,1.0,0.0,0.0,0.0,16:46,0.0,1.0,3.0,3.0,0.0,1.0,G,20,New York Knicks,30,101,20,100
1069138,134,Damyean,Dotson,2.0,0.0,3.0,0.75,4.0,3.0,0.625,8.0,5.0,0.0,0.0,0.0,25:19,0.0,2.0,13.0,3.0,0.0,0.0,G,20,New York Knicks,30,101,20,100
1069139,208,Mario,Hezonja,1.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19:30,0.0,3.0,0.0,6.0,0.0,1.0,F,20,New York Knicks,30,101,20,100
1069140,449,Allonzo,Trier,3.0,0.0,2.0,0.5,2.0,1.0,0.625,8.0,5.0,1.0,2.0,2.0,23:29,0.0,2.0,13.0,2.0,1.0,2.0,G,20,New York Knicks,30,101,20,100
1069141,399,Mitchell,Robinson,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,9:58,2.0,1.0,4.0,2.0,0.0,0.0,C,20,New York Knicks,30,101,20,100
1069145,20,Trevor,Ariza,7.0,0.0,5.0,0.25,8.0,2.0,0.273,11.0,3.0,0.667,6.0,4.0,38:25,2.0,1.0,12.0,7.0,0.0,1.0,F,30,Washington Wizards,30,101,20,100
1069146,188,Jeff,Green,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.75,4.0,3.0,20:58,1.0,0.0,3.0,3.0,1.0,1.0,F,30,Washington Wizards,30,101,20,100
1069147,74,Thomas,Bryant,0.0,1.0,6.0,0.0,0.0,0.0,0.7140000000000001,7.0,5.0,0.0,0.0,0.0,15:40,3.0,0.0,10.0,9.0,0.0,0.0,C,30,Washington Wizards,30,101,20,100
1069148,37,Bradley,Beal,4.0,0.0,5.0,0.222,9.0,2.0,0.345,29.0,10.0,0.8,5.0,4.0,40:01,4.0,2.0,26.0,9.0,2.0,7.0,G,30,Washington Wizards,30,101,20,100
1069149,408,Tomas,Satoransky,5.0,1.0,1.0,1.0,2.0,2.0,0.75,8.0,6.0,0.0,0.0,0.0,30:15,1.0,0.0,14.0,2.0,2.0,1.0,G-F,30,Washington Wizards,30,101,20,100
1069150,386,Chasson,Randle,2.0,0.0,2.0,0.0,2.0,0.0,0.33299999999999996,6.0,2.0,0.0,0.0,0.0,23:15,0.0,2.0,4.0,2.0,0.0,0.0,G,30,Washington Wizards,30,101,20,100
1069151,376,Otto,Porter Jr.,0.0,0.0,10.0,0.33299999999999996,3.0,1.0,0.5,16.0,8.0,0.6,5.0,3.0,34:54,1.0,4.0,20.0,11.0,2.0,1.0,F,30,Washington Wizards,30,101,20,100
1069152,294,Ian,Mahinmi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7:45,0.0,0.0,0.0,0.0,0.0,0.0,C,30,Washington Wizards,30,101,20,100
1069153,121,Sam,Dekker,2.0,0.0,2.0,0.0,0.0,0.0,0.556,9.0,5.0,0.0,0.0,0.0,19:22,3.0,1.0,10.0,5.0,1.0,2.0,F,30,Washington Wizards,30,101,20,100
1069154,68,Troy,Brown Jr.,1.0,0.0,3.0,0.0,1.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,9:25,0.0,0.0,2.0,3.0,1.0,0.0,F,30,Washington Wizards,30,101,20,100
1069156,218,Rodney,Hood,1.0,0.0,1.0,0.0,2.0,0.0,0.16699999999999998,6.0,1.0,1.0,2.0,2.0,16:41,0.0,1.0,4.0,1.0,1.0,2.0,G,6,Cleveland Cavaliers,29,115,6,99
1069157,359,Cedi,Osman,1.0,0.0,2.0,0.33299999999999996,3.0,1.0,0.429,7.0,3.0,0.0,0.0,0.0,23:48,0.0,1.0,7.0,2.0,2.0,1.0,F,6,Cleveland Cavaliers,29,115,6,99
1069158,492,Ante,Zizic,0.0,1.0,8.0,0.0,0.0,0.0,0.583,12.0,7.0,0.5,2.0,1.0,34:24,2.0,3.0,15.0,10.0,1.0,0.0,C,6,Cleveland Cavaliers,29,115,6,99
1069159,77,Alec,Burks,2.0,1.0,5.0,0.0,2.0,0.0,0.273,11.0,3.0,0.0,1.0,0.0,23:48,1.0,2.0,6.0,6.0,1.0,1.0,G,6,Cleveland Cavaliers,29,115,6,99
1069160,413,Collin,Sexton,2.0,0.0,4.0,1.0,2.0,2.0,0.33299999999999996,12.0,4.0,0.833,6.0,5.0,30:09,0.0,2.0,15.0,4.0,1.0,6.0,G,6,Cleveland Cavaliers,29,115,6,99
1069161,100,Jordan,Clarkson,2.0,0.0,1.0,0.5,6.0,3.0,0.308,13.0,4.0,0.667,3.0,2.0,31:19,1.0,1.0,13.0,2.0,1.0,1.0,G,6,Cleveland Cavaliers,29,115,6,99
1069162,164,Channing,Frye,2.0,0.0,0.0,0.0,4.0,0.0,0.2,5.0,1.0,0.667,3.0,2.0,13:36,1.0,1.0,4.0,1.0,1.0,1.0,F-C,6,Cleveland Cavaliers,29,115,6,99
1069163,123,Matthew,Dellavedova,3.0,0.0,2.0,0.33299999999999996,3.0,1.0,0.5,8.0,4.0,1.0,1.0,1.0,17:51,0.0,2.0,10.0,2.0,0.0,2.0,G,6,Cleveland Cavaliers,29,115,6,99
1069164,368,Cameron,Payne,3.0,1.0,4.0,0.0,2.0,0.0,0.556,9.0,5.0,1.0,4.0,4.0,24:12,0.0,2.0,14.0,4.0,1.0,0.0,G,6,Cleveland Cavaliers,29,115,6,99
1069165,3090,Jaron,Blossomgame,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.75,4.0,3.0,24:12,1.0,4.0,11.0,5.0,0.0,0.0,G,6,Cleveland Cavaliers,29,115,6,99
1069167,226,Joe,Ingles,8.0,0.0,0.0,0.33299999999999996,3.0,1.0,0.667,6.0,4.0,0.0,0.0,0.0,24:56,1.0,2.0,9.0,1.0,0.0,4.0,F,29,Utah Jazz,29,115,6,99
1069168,153,Derrick,Favors,0.0,1.0,7.0,0.0,2.0,0.0,0.364,11.0,4.0,1.0,4.0,4.0,22:44,3.0,1.0,12.0,10.0,1.0,1.0,F-C,29,Utah Jazz,29,115,6,99
1069169,176,Rudy,Gobert,5.0,2.0,12.0,0.0,0.0,0.0,0.8,10.0,8.0,1.0,3.0,3.0,26:38,3.0,3.0,19.0,15.0,2.0,3.0,C,29,Utah Jazz,29,115,6,99
1069170,351,Royce,O'Neale,5.0,1.0,11.0,0.8,5.0,4.0,0.75,8.0,6.0,0.0,0.0,0.0,35:55,0.0,4.0,16.0,11.0,1.0,3.0,F,29,Utah Jazz,29,115,6,99
1069171,322,Donovan,Mitchell,4.0,0.0,2.0,0.4,5.0,2.0,0.6,15.0,9.0,0.8,5.0,4.0,26:13,0.0,4.0,24.0,2.0,2.0,2.0,G,29,Utah Jazz,29,115,6,99
1069172,112,Jae,Crowder,4.0,1.0,5.0,0.25,8.0,2.0,0.364,11.0,4.0,1.0,1.0,1.0,21:50,0.0,2.0,11.0,5.0,0.0,2.0,F,29,Utah Jazz,29,115,6,99
1069173,262,Kyle,Korver,1.0,0.0,2.0,0.33299999999999996,3.0,1.0,0.6,5.0,3.0,0.0,0.0,0.0,21:59,0.0,0.0,7.0,2.0,0.0,0.0,G-F,29,Utah Jazz,29,115,6,99
1069174,8,Grayson,Allen,3.0,0.0,0.0,0.16699999999999998,6.0,1.0,0.222,9.0,2.0,1.0,2.0,2.0,24:00,0.0,5.0,7.0,0.0,0.0,1.0,G,29,Utah Jazz,29,115,6,99
1069175,344,Georges,Niang,1.0,0.0,1.0,0.5,4.0,2.0,0.6,5.0,3.0,0.0,0.0,0.0,17:16,0.0,1.0,8.0,1.0,0.0,2.0,F,29,Utah Jazz,29,115,6,99
1069176,323,Naz,Mitrou-Long,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8:17,0.0,0.0,0.0,0.0,0.0,0.0,G,29,Utah Jazz,29,115,6,99
1069177,453,Ekpe,Udoh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7:32,1.0,0.0,0.0,1.0,0.0,1.0,C-F,29,Utah Jazz,29,115,6,99
1069178,93,Tyler,Cavanaugh,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,3.0,1.0,0.0,0.0,0.0,2:40,0.0,0.0,2.0,0.0,0.0,0.0,F,29,Utah Jazz,29,115,6,99
1069179,181,Treveon,Graham,1.0,0.0,2.0,0.2,5.0,1.0,0.25,8.0,2.0,1.0,1.0,1.0,28:43,1.0,3.0,6.0,3.0,0.0,0.0,F,3,Brooklyn Nets,22,115,3,117
1069180,264,Rodions,Kurucs,1.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,11:27,1.0,2.0,2.0,2.0,1.0,0.0,F,3,Brooklyn Nets,22,115,3,117
1069181,9,Jarrett,Allen,2.0,4.0,9.0,0.0,0.0,0.0,0.33299999999999996,6.0,2.0,0.667,3.0,2.0,25:33,1.0,3.0,6.0,10.0,1.0,1.0,C,3,Brooklyn Nets,22,115,3,117
1069182,197,Joe,Harris,4.0,0.0,1.0,0.375,8.0,3.0,0.308,13.0,4.0,0.0,0.0,0.0,29:37,0.0,2.0,11.0,1.0,1.0,3.0,F-G,3,Brooklyn Nets,22,115,3,117
1069183,405,D'Angelo,Russell,7.0,0.0,1.0,0.667,12.0,8.0,0.64,25.0,16.0,0.0,0.0,0.0,33:22,1.0,1.0,40.0,2.0,1.0,1.0,G,3,Brooklyn Nets,22,115,3,117
1069184,84,DeMarre,Carroll,1.0,0.0,4.0,0.0,3.0,0.0,0.556,9.0,5.0,0.0,2.0,0.0,29:37,0.0,1.0,10.0,4.0,1.0,1.0,F,3,Brooklyn Nets,22,115,3,117
1069185,130,Spencer,Dinwiddie,3.0,0.0,2.0,0.429,7.0,3.0,0.545,11.0,6.0,0.7140000000000001,7.0,5.0,27:15,0.0,1.0,20.0,2.0,0.0,4.0,G,3,Brooklyn Nets,22,115,3,117
1069186,216,Rondae,Hollis-Jefferson,0.0,0.0,2.0,0.0,0.0,0.0,0.14300000000000002,7.0,1.0,0.0,0.0,0.0,13:36,2.0,0.0,2.0,4.0,0.0,0.0,F,3,Brooklyn Nets,22,115,3,117
1069187,118,Ed,Davis,1.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,22:27,3.0,4.0,8.0,9.0,0.0,1.0,C,3,Brooklyn Nets,22,115,3,117
1069188,341,Shabazz,Napier,4.0,1.0,4.0,0.364,11.0,4.0,0.308,13.0,4.0,0.0,0.0,0.0,18:23,0.0,2.0,12.0,4.0,0.0,0.0,G,3,Brooklyn Nets,22,115,3,117
1069190,229,Jonathan,Isaac,2.0,2.0,4.0,0.0,3.0,0.0,0.4,10.0,4.0,0.5,2.0,1.0,33:22,2.0,4.0,9.0,6.0,0.0,2.0,F,22,Orlando Magic,22,115,3,117
1069191,177,Aaron,Gordon,5.0,0.0,3.0,0.75,4.0,3.0,0.6920000000000001,13.0,9.0,1.0,2.0,2.0,30:35,1.0,1.0,23.0,4.0,0.0,1.0,F,22,Orlando Magic,22,115,3,117
1069192,460,Nikola,Vucevic,6.0,1.0,11.0,0.33299999999999996,3.0,1.0,0.35,20.0,7.0,1.0,1.0,1.0,32:46,6.0,0.0,16.0,17.0,0.0,0.0,C,22,Orlando Magic,22,115,3,117
1069193,160,Evan,Fournier,3.0,0.0,6.0,0.5,2.0,1.0,0.375,16.0,6.0,1.0,3.0,3.0,38:25,2.0,3.0,16.0,8.0,4.0,2.0,G-F,22,Orlando Magic,22,115,3,117
1069194,21,D.J.,Augustin,4.0,0.0,1.0,0.5,4.0,2.0,0.7,10.0,7.0,0.5,2.0,1.0,27:32,0.0,3.0,17.0,1.0,0.0,4.0,G,22,Orlando Magic,22,115,3,117
1069195,230,Wes,Iwundu,1.0,0.0,1.0,1.0,1.0,1.0,0.667,3.0,2.0,1.0,1.0,1.0,13:44,0.0,3.0,6.0,1.0,1.0,1.0,F,22,Orlando Magic,22,115,3,117
1069196,402,Terrence,Ross,1.0,2.0,4.0,0.2,5.0,1.0,0.5,10.0,5.0,0.667,3.0,2.0,27:54,0.0,1.0,13.0,4.0,0.0,0.0,G-F,22,Orlando Magic,22,115,3,117
1069197,63,Isaiah,Briscoe,3.0,0.0,3.0,0.0,2.0,0.0,0.5,6.0,3.0,0.0,0.0,0.0,20:28,1.0,2.0,6.0,4.0,0.0,1.0,G,22,Orlando Magic,22,115,3,117
1069198,28,Mo,Bamba,1.0,1.0,4.0,0.5,2.0,1.0,0.667,6.0,4.0,0.0,0.0,0.0,15:14,0.0,1.0,9.0,4.0,0.0,2.0,C,22,Orlando Magic,22,115,3,117
1069203,140,Kevin,Durant,5.0,2.0,7.0,0.28600000000000003,7.0,2.0,0.615,13.0,8.0,0.667,9.0,6.0,35:24,0.0,4.0,24.0,7.0,2.0,5.0,F,10,Golden State Warriors,13,94,10,112
1069204,185,Draymond,Green,9.0,1.0,8.0,0.0,4.0,0.0,0.429,7.0,3.0,0.5,2.0,1.0,28:48,0.0,1.0,7.0,8.0,2.0,1.0,F,10,Golden State Warriors,13,94,10,112
1069205,107,DeMarcus,Cousins,3.0,1.0,5.0,0.75,4.0,3.0,0.455,11.0,5.0,0.5,2.0,1.0,15:03,1.0,6.0,14.0,6.0,1.0,1.0,C,10,Golden State Warriors,13,94,10,112
1069206,443,Klay,Thompson,2.0,1.0,4.0,0.0,4.0,0.0,0.41700000000000004,12.0,5.0,1.0,2.0,2.0,34:04,0.0,2.0,12.0,4.0,2.0,1.0,G,10,Golden State Warriors,13,94,10,112
1069207,115,Stephen,Curry,4.0,1.0,5.0,0.273,11.0,3.0,0.526,19.0,10.0,1.0,5.0,5.0,33:03,0.0,2.0,28.0,5.0,1.0,1.0,G,10,Golden State Warriors,13,94,10,112
1069208,282,Kevon,Looney,1.0,2.0,3.0,0.0,0.0,0.0,0.4,5.0,2.0,0.5,2.0,1.0,27:55,1.0,4.0,5.0,4.0,0.0,0.0,F,10,Golden State Warriors,13,94,10,112
1069209,224,Andre,Iguodala,3.0,0.0,6.0,0.25,4.0,1.0,0.429,7.0,3.0,0.0,1.0,0.0,23:24,0.0,0.0,7.0,6.0,2.0,0.0,G-F,10,Golden State Warriors,13,94,10,112
1069210,308,Alfonzo,McKinnie,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,11:08,0.0,2.0,2.0,0.0,1.0,1.0,F,10,Golden State Warriors,13,94,10,112
1069211,280,Shaun,Livingston,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,15:18,1.0,0.0,2.0,2.0,0.0,0.0,G,10,Golden State Warriors,13,94,10,112
1069212,106,Quinn,Cook,2.0,0.0,0.0,0.0,1.0,0.0,0.5,4.0,2.0,0.5,2.0,1.0,7:57,0.0,3.0,5.0,0.0,0.0,0.0,G,10,Golden State Warriors,13,94,10,112
1069213,239,Jonas,Jerebko,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3:58,0.0,0.0,0.0,1.0,0.0,0.0,F,10,Golden State Warriors,13,94,10,112
1069214,41,Jordan,Bell,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3:58,0.0,0.0,6.0,0.0,0.0,0.0,F,10,Golden State Warriors,13,94,10,112
1069215,200,Tobias,Harris,2.0,0.0,9.0,0.375,8.0,3.0,0.389,18.0,7.0,0.917,12.0,11.0,35:43,0.0,3.0,28.0,9.0,0.0,4.0,F,13,LA Clippers,13,94,10,112
1069216,167,Danilo,Gallinari,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.5,2.0,1.0,8:01,0.0,0.0,1.0,3.0,1.0,0.0,F,13,LA Clippers,13,94,10,112
1069217,179,Marcin,Gortat,0.0,0.0,3.0,0.0,0.0,0.0,0.75,4.0,3.0,0.0,2.0,0.0,13:43,2.0,2.0,6.0,5.0,0.0,1.0,C,13,LA Clippers,13,94,10,112
1069218,59,Avery,Bradley,0.0,0.0,1.0,0.0,4.0,0.0,0.231,13.0,3.0,0.0,0.0,0.0,33:01,3.0,5.0,6.0,4.0,0.0,2.0,G,13,LA Clippers,13,94,10,112
1069219,175,Shai,Gilgeous-Alexander,5.0,0.0,2.0,0.0,3.0,0.0,0.41200000000000003,17.0,7.0,1.0,10.0,10.0,42:30,1.0,2.0,24.0,3.0,3.0,2.0,G,13,LA Clippers,13,94,10,112
1069220,194,Montrezl,Harrell,1.0,2.0,5.0,0.0,1.0,0.0,0.33299999999999996,6.0,2.0,0.0,0.0,0.0,26:44,4.0,3.0,4.0,9.0,1.0,1.0,F-C,13,LA Clippers,13,94,10,112
1069221,466,Tyrone,Wallace,1.0,0.0,4.0,0.0,0.0,0.0,0.33299999999999996,6.0,2.0,0.0,0.0,0.0,18:28,0.0,5.0,4.0,4.0,0.0,3.0,G,13,LA Clippers,13,94,10,112
1069222,45,Patrick,Beverley,1.0,1.0,7.0,0.0,2.0,0.0,0.0,4.0,0.0,0.667,6.0,4.0,25:41,0.0,6.0,4.0,7.0,0.0,2.0,G,13,LA Clippers,13,94,10,112
1069223,410,Mike,Scott,0.0,0.0,5.0,0.33299999999999996,3.0,1.0,0.5,4.0,2.0,0.0,0.0,0.0,13:38,1.0,0.0,5.0,6.0,1.0,0.0,F,13,LA Clippers,13,94,10,112
1069224,398,Jerome,Robinson,0.0,0.0,0.0,0.0,2.0,0.0,0.5,4.0,2.0,0.0,0.0,0.0,7:26,0.0,0.0,4.0,0.0,0.0,1.0,G,13,LA Clippers,13,94,10,112
1069225,445,Sindarius,Thornwell,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,4:33,0.0,0.0,1.0,1.0,0.0,0.0,G,13,LA Clippers,13,94,10,112
1069226,296,Boban,Marjanovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:59,0.0,2.0,0.0,0.0,0.0,2.0,C,13,LA Clippers,13,94,10,112
1069227,331,Johnathan,Motley,1.0,1.0,0.0,0.0,0.0,0.0,0.5,6.0,3.0,1.0,1.0,1.0,7:33,1.0,2.0,7.0,1.0,0.0,0.0,F,13,LA Clippers,13,94,10,112
1069228,171,Rudy,Gay,5.0,1.0,3.0,0.0,1.0,0.0,0.643,14.0,9.0,0.8,5.0,4.0,33:56,1.0,5.0,22.0,4.0,1.0,5.0,F,27,San Antonio Spurs,18,113,27,116
1069229,6,LaMarcus,Aldridge,4.0,2.0,4.0,0.0,0.0,0.0,0.4,20.0,8.0,0.75,12.0,9.0,36:25,5.0,5.0,25.0,9.0,0.0,4.0,F,27,San Antonio Spurs,18,113,27,116
1069230,170,Pau,Gasol,0.0,0.0,4.0,0.0,0.0,0.0,0.5,2.0,1.0,0.5,2.0,1.0,10:57,1.0,0.0,3.0,5.0,0.0,1.0,C-F,27,San Antonio Spurs,18,113,27,116
1069231,473,Derrick,White,3.0,0.0,5.0,1.0,2.0,2.0,0.75,8.0,6.0,1.0,1.0,1.0,30:44,1.0,3.0,15.0,6.0,0.0,2.0,G,27,San Antonio Spurs,18,113,27,116
1069232,159,Bryn,Forbes,1.0,0.0,2.0,0.5,4.0,2.0,0.33299999999999996,9.0,3.0,1.0,2.0,2.0,25:25,0.0,1.0,10.0,2.0,0.0,0.0,G,27,San Antonio Spurs,18,113,27,116
1069233,44,Davis,Bertans,0.0,1.0,6.0,0.75,4.0,3.0,0.8,5.0,4.0,0.0,1.0,0.0,28:37,0.0,3.0,11.0,6.0,0.0,0.0,F,27,San Antonio Spurs,18,113,27,116
1069234,319,Patty,Mills,8.0,0.0,1.0,0.2,5.0,1.0,0.16699999999999998,6.0,1.0,0.0,0.0,0.0,22:27,0.0,3.0,3.0,1.0,0.0,0.0,G,27,San Antonio Spurs,18,113,27,116
1069235,40,Marco,Belinelli,3.0,0.0,5.0,0.375,8.0,3.0,0.35700000000000004,14.0,5.0,1.0,6.0,6.0,33:48,0.0,2.0,19.0,5.0,2.0,3.0,G-F,27,San Antonio Spurs,18,113,27,116
1069236,373,Jakob,Poeltl,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,11:35,0.0,3.0,4.0,1.0,0.0,1.0,C,27,San Antonio Spurs,18,113,27,116
1069237,113,Dante,Cunningham,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,6:06,1.0,0.0,4.0,2.0,0.0,0.0,F,27,San Antonio Spurs,18,113,27,116
1069241,475,Andrew,Wiggins,1.0,0.0,4.0,0.6,5.0,3.0,0.583,12.0,7.0,0.0,2.0,0.0,36:04,1.0,1.0,17.0,5.0,0.0,2.0,F-G,18,Minnesota Timberwolves,18,113,27,116
1069242,173,Taj,Gibson,3.0,2.0,7.0,0.0,0.0,0.0,0.556,9.0,5.0,0.667,6.0,4.0,31:45,4.0,5.0,14.0,11.0,0.0,1.0,F,18,Minnesota Timberwolves,18,113,27,116
1069243,447,Karl-Anthony,Towns,1.0,0.0,6.0,0.16699999999999998,6.0,1.0,0.47100000000000003,17.0,8.0,1.0,6.0,6.0,21:16,0.0,6.0,23.0,6.0,0.0,3.0,C,18,Minnesota Timberwolves,18,113,27,116
1069244,356,Josh,Okogie,3.0,0.0,2.0,0.25,4.0,1.0,0.429,7.0,3.0,1.0,3.0,3.0,25:19,0.0,3.0,10.0,2.0,1.0,1.0,G,18,Minnesota Timberwolves,18,113,27,116
1069245,435,Jeff,Teague,6.0,0.0,2.0,0.33299999999999996,3.0,1.0,0.5,8.0,4.0,0.75,8.0,6.0,29:59,0.0,2.0,15.0,2.0,1.0,2.0,G,18,Minnesota Timberwolves,18,113,27,116
1069246,407,Dario,Saric,0.0,0.0,5.0,0.0,2.0,0.0,0.2,5.0,1.0,0.0,0.0,0.0,28:07,2.0,2.0,2.0,7.0,2.0,1.0,F,18,Minnesota Timberwolves,18,113,27,116
1069247,401,Derrick,Rose,6.0,0.0,2.0,0.0,3.0,0.0,0.375,16.0,6.0,1.0,11.0,11.0,26:41,1.0,2.0,23.0,3.0,0.0,1.0,G,18,Minnesota Timberwolves,18,113,27,116
1069248,129,Gorgui,Dieng,1.0,1.0,2.0,1.0,1.0,1.0,0.4,5.0,2.0,0.0,0.0,0.0,9:37,0.0,5.0,5.0,2.0,0.0,0.0,C,18,Minnesota Timberwolves,18,113,27,116
1069249,446,Anthony,Tolliver,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,18:58,1.0,2.0,2.0,5.0,0.0,0.0,F,18,Minnesota Timberwolves,18,113,27,116
1069250,34,Jerryd,Bayless,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,3.0,1.0,0.0,0.0,0.0,12:15,1.0,0.0,2.0,1.0,1.0,0.0,G,18,Minnesota Timberwolves,18,113,27,116
1069254,326,E'Twaun,Moore,0.0,0.0,1.0,0.8,5.0,4.0,0.667,9.0,6.0,1.0,1.0,1.0,26:33,1.0,3.0,17.0,2.0,0.0,0.0,G,19,New Orleans Pelicans,25,128,19,112
1069255,387,Julius,Randle,4.0,2.0,8.0,0.33299999999999996,3.0,1.0,0.5,16.0,8.0,1.0,2.0,2.0,36:58,1.0,5.0,19.0,9.0,1.0,4.0,F,19,New Orleans Pelicans,25,128,19,112
1069256,117,Anthony,Davis,2.0,1.0,5.0,0.0,0.0,0.0,0.529,17.0,9.0,0.75,12.0,9.0,35:39,2.0,4.0,27.0,7.0,0.0,1.0,F-C,19,New Orleans Pelicans,25,128,19,112
1069257,214,Jrue,Holiday,6.0,0.0,2.0,0.0,4.0,0.0,0.643,14.0,9.0,1.0,2.0,2.0,36:59,0.0,1.0,20.0,2.0,1.0,2.0,G,19,New Orleans Pelicans,25,128,19,112
1069258,369,Elfrid,Payton,3.0,0.0,3.0,0.0,1.0,0.0,0.667,3.0,2.0,0.0,0.0,0.0,16:42,0.0,2.0,4.0,3.0,1.0,3.0,G,19,New Orleans Pelicans,25,128,19,112
1069259,163,Tim,Frazier,3.0,0.0,2.0,0.0,1.0,0.0,0.5,4.0,2.0,0.5,2.0,1.0,19:03,1.0,3.0,5.0,3.0,0.0,1.0,G,19,New Orleans Pelicans,25,128,19,112
1069260,317,Darius,Miller,1.0,1.0,2.0,0.0,2.0,0.0,0.2,5.0,1.0,0.75,4.0,3.0,25:59,0.0,2.0,5.0,2.0,0.0,0.0,F,19,New Orleans Pelicans,25,128,19,112
1069261,321,Nikola,Mirotic,2.0,2.0,3.0,0.429,7.0,3.0,0.3,10.0,3.0,1.0,4.0,4.0,23:37,0.0,4.0,13.0,3.0,0.0,1.0,F,19,New Orleans Pelicans,25,128,19,112
